id;Tarih;personelID;IP;gorevID;islem;firmaID;url;modulAd
67140;18.04.2023 16:51:00;28;192.168.1.51;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
67141;18.04.2023 17:11:00;2;127.0.0.1;0;Welcome Dashboard;5;;Dashboard
67142;18.04.2023 17:12:00;0;127.0.0.1;0;Sifre Giris Ekrani;5;;
67143;19.04.2023 08:21:00;2;192.168.1.40;0;Welcome Dashboard;5;;Dashboard
67144;19.04.2023 08:21:00;2;192.168.1.40;0;Welcome Dashboard;5;;Dashboard
67145;19.04.2023 08:21:00;2;192.168.1.40;0;Reçeteler Listelendi;5;;Reçete
67146;19.04.2023 08:22:00;2;192.168.1.40;0;Personel Çikis Yapti;5;;Personel
67147;19.04.2023 08:22:00;0;192.168.1.40;0;Sifre Giris Ekrani;5;;
67148;19.04.2023 08:22:00;0;192.168.1.40;0;Sifre Denemesi;5;;Personel
67149;19.04.2023 08:22:00;0;192.168.1.40;0;Sifre Dogrulaniyor;5;;Personel
67150;19.04.2023 08:22:00;29;192.168.1.40;0;Basarili Giris;5;;Personel
67151;19.04.2023 08:22:00;29;192.168.1.40;0;Welcome Dashboard;5;;Dashboard
67152;19.04.2023 08:22:00;29;192.168.1.40;0;Reçeteler Listelendi;5;;Reçete
67153;19.04.2023 08:22:00;29;192.168.1.40;0;Yeni Reçete Olusturma Ekrani Girisi;5;;Reçete
67154;19.04.2023 08:23:00;29;192.168.1.40;0;Yeni Reçete Ekleme, Güncelleme, Kopyalama: OPU  SETI    ACIBADEM;5;;Reçete
67155;19.04.2023 08:23:00;29;192.168.1.40;0;Yeni Reçete Ekleniyor: OPU  SETI    ACIBADEM;5;;Reçete
67156;19.04.2023 08:23:00;29;192.168.1.40;0;Reçeteler Listelendi;5;;Reçete
67157;19.04.2023 08:23:00;29;192.168.1.40;0;Yeni Reçete Olusturma Ekrani Girisi;5;;Reçete
67158;19.04.2023 08:24:00;29;192.168.1.40;0;Stok Listesi Ekrani;5;;Stok
67159;19.04.2023 08:24:00;29;192.168.1.40;0;Stok Düzenleme Ekrani Girisi;5;;Stok
67160;19.04.2023 08:25:00;29;192.168.1.40;0;Stok Güncelleme: YM-00586;5;;Stok
