id;Tarih;personelID;IP;gorevID;islem;firmaID;url;modulAd
212686;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212687;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212688;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212689;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212690;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212691;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212692;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212693;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212694;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212695;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212696;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212697;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212698;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212699;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212700;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212701;6.08.2023 16:51:00;2;::1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
212702;7.08.2023 07:45:00;34;192.168.1.28;0;Welcome Dashboard;5;;Dashboard
212703;7.08.2023 07:45:00;34;192.168.1.28;0;Üretim Isleri Listelendi;5;;Üretim
212704;7.08.2023 07:46:00;34;192.168.1.28;5392;Üretim Kontrolü Ekrani;5;;Üretim
212705;7.08.2023 07:47:00;34;192.168.1.28;5392;Üretim Kontrolü Ekrani;5;;Üretim
212706;7.08.2023 07:47:00;34;192.168.1.28;5392;Üretim Kontrolü Ekrani;5;;Üretim
212707;7.08.2023 07:47:00;34;192.168.1.28;5392;Üretim Kontrolü Ekrani;5;;Üretim
212708;7.08.2023 07:47:00;34;192.168.1.28;5392;Üretim Lot Seçimi Ekrani;5;;Üretim
212709;7.08.2023 07:47:00;34;192.168.1.28;0;Üretim için seçilen Lot kayit;5;;Üretim
212710;7.08.2023 07:47:00;34;192.168.1.28;5392;Üretim Kontrolü Ekrani;5;;Üretim
212711;7.08.2023 07:47:00;34;192.168.1.28;0;Üretim baslat: HM-00066 KUMAS DUBLEX  54 GR 150 CM kullarak 100 AD YM-00004 - ALET MASA ÖRTÜSÜ 150X200 DUBLEX Yari mamul üret.<br>(14.08.2023 planlanmis M-00004 - ANJIOGRAFI ÖRTÜ SETI STERIL üretimi için.);5;;Üretim
212712;7.08.2023 07:47:00;34;192.168.1.28;5392;Üretim Kontrolü Ekrani;5;;Üretim
212713;7.08.2023 07:47:00;34;192.168.1.28;5392;Üretim Kontrolü Ekrani;5;;Üretim
212714;7.08.2023 07:47:00;34;192.168.1.28;5392;Üretim Kontrolü Ekrani;5;;Üretim
212715;7.08.2023 07:47:00;34;192.168.1.28;0;Üretilen ürün depo transferi yapilacak (siparisKalemID = 7638);5;;Üretim
